X Y Z
-487131.24 -1117702.78 256.52
-487126.21 -1117664.12 256.11
-487103.75 -1117491.42 252.47
-487095.43 -1117427.44 250.06
-487137.04 -1117747.63 257.02
-487113.61 -1117567.43 254.23
-487092.19 -1117402.82 249.45
-487162.6 -1117944.75 258.33
-487143.24 -1117796.14 257.81
-487113.78 -1117569.74 254.3
-487093.2 -1117411.63 249.51
-487119.15 -1117611.42 255.22
-487131.47 -1117706.25 256.65
-487094.85 -1117424.75 249.98
-487120.06 -1117618.84 255.32
-487136.42 -1117744.9 257.03
-487118.61 -1117607.86 255.06
-487101.86 -1117479.03 252.14
-487133.2 -1117720.17 256.65
-487092.54 -1117407.49 249.4
-487144.08 -1117804.11 257.8
-487123.84 -1117648.5 255.81
-487154.7 -1117886.74 258.18
-487119.48 -1117615.98 255.22
-487129.44 -1117692.77 256.43
-487141.84 -1117788.45 257.75
-487147.12 -1117829.24 257.98
-487134.25 -1117730.19 256.74
-487121.72 -1117633.95 255.67
-487161.46 -1117939.74 258.34
-487163.05 -1117952.06 258.38
-487116.84 -1117596.65 254.93
-487134.34 -1117731.35 256.76
-487152.46 -1117870.87 258.13
-487112.02 -1117559.99 254.02
-487132.06 -1117714.28 256.56
-487139.79 -1117773.85 257.39
-487134.4 -1117732.49 256.81
-487092.92 -1117413.38 249.55
-487135.44 -1117740.72 256.93
-487146.53 -1117826.24 257.98
-487148.28 -1117839.74 258.05
-487147.43 -1117833.89 258.04
-487114.54 -1117581.2 254.5
-487112.23 -1117563.45 254.19
-487140.02 -1117777.34 257.51
-487104.65 -1117505.26 252.86
-487110.11 -1117547.56 253.8
-487147.71 -1117837.14 258.08
-487143.1 -1117801.7 257.78
-487163.55 -1117959.08 258.4
-487127.39 -1117681.33 256.31
-487132.83 -1117723.43 256.74
-487089.29 -1117388.91 247.05
-487089.48 -1117391.25 246.96
-487114.9 -1117586.92 254.61
-487127.61 -1117684.73 256.36
-487091.26 -1117405.49 249.44
-487125.62 -1117669.94 256.15
-487140.55 -1117785.4 257.64
-487112.85 -1117572.62 254.29
-487135.26 -1117745.14 256.99
-487154.77 -1117895.57 258.12
-487135.55 -1117747.8 256.95
-487146.44 -1117831.79 257.98
-487115.19 -1117591.5 254.78
-487105.31 -1117515.62 253.15
-487133.48 -1117732.34 256.79
-487124.96 -1117667.07 256.17
-487133.16 -1117730.33 256.71
-487091.68 -1117411.35 249.44
-487113.09 -1117576.06 254.32
-487122.01 -1117644.72 255.69
-487091.34 -1117408.96 249.41
-487103.29 -1117501 252.69
-487135.59 -1117749.74 256.98
-487138.27 -1117770.41 257.33
-487130.98 -1117714.58 256.54
-487153.89 -1117890.93 258.09
-487125.49 -1117672.52 256.05
-487131.19 -1117716.41 256.6
-487119.75 -1117628.48 255.53
-487090.79 -1117406.28 249.49
-487094.16 -1117432.39 250.18
-487133.48 -1117734.93 256.77
-487135.81 -1117753.2 257.07
-487151.77 -1117876.02 258.05
-487141.17 -1117794.66 257.78
-487122.66 -1117652.24 255.91
-487132.48 -1117728.15 256.69
-487145.24 -1117826.53 257.94
-487131.28 -1117719.18 256.61
-487115.71 -1117599.51 254.95
-487123.43 -1117659.11 256.04
-487141.48 -1117798.18 257.58
-487105.99 -1117526.01 253.4
-487092.3 -1117420.71 249.69
-487123.58 -1117661.41 256.03
-487115.97 -1117602.94 254.9
-487131.49 -1117722.62 256.73
-487087.86 -1117387.01 247.14
-487143.96 -1117818.65 257.89
-487139.99 -1117788.27 257.69
-487106.16 -1117528.31 253.38
-487125.11 -1117674.21 256.04
-487123.73 -1117663.68 256.03
-487106.25 -1117529.42 253.38
-487144.13 -1117820.96 257.86
-487111.72 -1117571.66 254.2
-487108.98 -1117550.98 253.85
-487150.58 -1117871.25 258.07
-487121.7 -1117649.14 255.81
-487088 -1117390.15 247.14
-487123.95 -1117667.1 256.13
-487147.02 -1117845.13 258.09
-487134.33 -1117747.6 256.92
-487144.45 -1117825.62 257.91
-487106.53 -1117534.03 253.53
-487114.21 -1117593.23 254.76
-487139.32 -1117786.57 257.71
-487099.53 -1117480.47 252.09
-487090.53 -1117411.32 249.43
-487097.07 -1117461.87 251.48
-487111.04 -1117569.48 254.19
-487135.27 -1117755.95 257.05
-487088.52 -1117396.4 247.03
-487132.22 -1117732.96 256.75
-487125.71 -1117682.92 256.27
-487129.52 -1117712.25 256.52
-487088.59 -1117397.6 247.19
-487157.54 -1117928.54 258.33
-487152.58 -1117890.69 258.05
-487106.82 -1117538.63 253.66
-487125.37 -1117681.5 256.21
-487153.09 -1117894.91 258.1
-487090.53 -1117413.91 249.45
-487132.54 -1117737.56 256.8
-487160.95 -1117956.38 258.31
-487139.25 -1117789.86 257.69
-487124.76 -1117678.57 256.19
-487147.59 -1117854.25 257.96
-487140.66 -1117800.91 257.73
-487122.57 -1117661.72 255.98
-487153.33 -1117898.45 258.14
-487107.13 -1117543.21 253.79
-487086.56 -1117385.02 247.27
-487124.83 -1117679.72 256.24
-487158.22 -1117936.68 258.27
-487132.75 -1117741.02 256.93
-487122.72 -1117664.02 256
-487112.78 -1117587.7 254.57
-487086.58 -1117386.26 247.36
-487153.59 -1117902.04 258.11
-487086.9 -1117389.71 247.18
-487122.84 -1117666.31 256.08
-487101.87 -1117505.16 252.74
-487122.92 -1117667.43 256.09
-487108.63 -1117557.93 253.89
-487115.27 -1117609.24 255.08
-487117.55 -1117626.96 255.47
-487127.64 -1117704.6 256.57
-487092.8 -1117436.75 250.36
-487091.04 -1117423.25 249.79
-487088.62 -1117404.98 249.11
-487134.67 -1117759.37 257.17
-487101.27 -1117502.44 252.63
-487111.87 -1117584.06 254.46
-487115.52 -1117612.69 255.07
-487110.34 -1117572.86 254.14
-487086.21 -1117387.34 247.35
-487133.38 -1117750.21 256.98
-487088.66 -1117406.16 249.35
-487087.43 -1117396.73 246.98
-487137.64 -1117783.07 257.51
-487100.96 -1117501.06 252.59
-487087.51 -1117397.93 247.03
-487117.86 -1117631.52 255.49
-487136.1 -1117771.86 257.29
-487140.57 -1117806.52 257.68
-487088.82 -1117408.53 249.5
-487151.43 -1117890.29 258.03
-487103.56 -1117522.05 253.26
-487088.63 -1117407.34 249.47
-487138.21 -1117788.97 257.64
-487124.25 -1117681.85 256.11
-487138.51 -1117791.53 257.75
-487122.67 -1117669.96 255.97
-487160.96 -1117964.59 258.17
-487120.84 -1117656.13 255.9
-487143.32 -1117829.29 257.86
-487108.22 -1117559.27 253.94
-487125.94 -1117695.75 256.34
-487103.8 -1117525.49 253.3
-487105.99 -1117542.43 253.73
-487131.17 -1117736.39 256.74
-487113.77 -1117602.57 254.86
-487096.19 -1117467.63 251.56
-487123.78 -1117680.03 256.2
-487147.93 -1117865.91 257.98
-487108.37 -1117561.56 254.02
-487103.97 -1117527.76 253.29
-487131.4 -1117739.35 256.87
-487121.15 -1117660.7 255.94
-487142.71 -1117826.63 257.83
-487154.81 -1117919.82 258.24
-487106.34 -1117547.04 253.64
-487129.74 -1117727.39 256.6
-487085.56 -1117387.78 247.28
-487136.51 -1117779.9 257.49
-487085.79 -1117390.1 247.27
-487131.53 -1117742.09 256.93
-487128.11 -1117715.77 256.54
-487108.77 -1117567.32 254.07
-487085.88 -1117391.26 247.18
-487089.6 -1117420.22 249.65
-487139.02 -1117800.58 257.68
-487116.07 -1117624.17 255.31
-487135.43 -1117773.55 257.35
-487111.55 -1117589.93 254.69
-487121.01 -1117662.75 255.93
-487151.22 -1117895.34 258.09
-487121.61 -1117667.57 256.02
-487087.64 -1117406.43 249.09
-487133.87 -1117762.27 257.15
-487122.28 -1117673.26 255.97
-487085.4 -1117389.66 247.36
-487104.66 -1117538.13 253.54
-487121.87 -1117671.03 255.93
-487087.57 -1117407.46 249.3
-487126.97 -1117710.64 256.44
-487087.73 -1117408.83 249.44
-487134.77 -1117770.78 257.27
-487116.87 -1117633.27 255.5
-487147.5 -1117868.93 257.99
-487119.16 -1117650.97 255.85
-487134.88 -1117772.13 257.29
-487152.84 -1117910.41 258.11
-487087.8 -1117410.04 249.45
-487137.18 -1117790.28 257.69
-487117.05 -1117635.55 255.48
-487137.5 -1117793.13 257.69
-487137.25 -1117791.45 257.74
-487087.97 -1117412.37 249.5
-487142.48 -1117831.9 257.91
-487084.47 -1117385.89 247.02
-487139.83 -1117812.2 257.75
-487135.17 -1117776.74 257.44
-487117.27 -1117638.98 255.57
-487105.2 -1117546.15 253.6
-487109.58 -1117579.89 254.35
-487137.66 -1117796.12 257.51
-487098.45 -1117494.49 252.32
-487088.22 -1117415.84 249.46
-487117.45 -1117641.26 255.55
-487084.2 -1117385.55 247.01
-487132.27 -1117755.41 256.98
-487085.4 -1117395.14 247.08
-487084.28 -1117386.76 247.06
-487132.72 -1117759.42 257.08
-487128.47 -1117726.81 256.56
-487089.9 -1117430.11 249.96
-487091.26 -1117440.58 250.51
-487136.53 -1117789.05 257.61
-487127.68 -1117720.99 256.59
-487122.64 -1117682.45 256.18
-487125.43 -1117704.1 256.48
-487115.34 -1117626.6 255.38
-487140.32 -1117819.18 257.76
-487135.54 -1117782.52 257.52
-487084.41 -1117389.15 247.28
-487131.66 -1117752.68 256.95
-487087.22 -1117411.67 249.48
-487120.1 -1117664.71 255.96
-487086.57 -1117406.78 248.77
-487127.8 -1117723.99 256.53
-487122.99 -1117687.2 256.22
-487084.54 -1117391.52 247.29
-487088.75 -1117424.07 249.73
-487086.6 -1117408.01 249.11
-487135.95 -1117788.3 257.58
-487118.03 -1117650.41 255.78
-487086.65 -1117409.2 249.29
-487084.94 -1117396.15 247.07
-487115.91 -1117634.6 255.45
-487122.36 -1117684.4 256.22
-487128.31 -1117730.18 256.64
-487086.7 -1117410.38 249.4
-487136.07 -1117790.59 257.68
-487116.06 -1117636.89 255.51
-487110.58 -1117594.81 254.72
-487118.25 -1117653.85 255.87
-487120.69 -1117672.7 255.95
-487098.59 -1117502.96 252.6
-487103.44 -1117540.43 253.57
-487115.33 -1117632.02 255.45
-487108.46 -1117579.14 254.31
-487091.27 -1117447.13 250.75
-487098.65 -1117504.12 252.63
-487108.71 -1117581.7 254.33
-487121.67 -1117681.5 256.15
-487148.97 -1117891.57 257.97
-487096.54 -1117488.26 252.1
-487149.25 -1117893.73 258.02
-487085.33 -1117402.03 247.29
-487116.3 -1117640.33 255.49
-487133.71 -1117774.37 257.4
-487132.75 -1117766.99 257.23
-487106.41 -1117564.52 254
-487147.05 -1117877.34 257.96
-487103.69 -1117543.88 253.57
-487084.36 -1117395.21 247.14
-487137.44 -1117803.93 257.58
-487151.8 -1117914.49 258.16
-487087.18 -1117417.41 249.48
-487135.83 -1117791.86 257.67
-487118.75 -1117660.73 255.85
-487083.86 -1117392.39 247.4
-487157.34 -1117957.98 258.23
-487118.84 -1117661.86 255.86
-487134.05 -1117779 257.42
-487106.72 -1117569.09 254.06
-487131.35 -1117758.62 257.06
-487135.49 -1117790.47 257.65
-487147.25 -1117881.14 257.99
-487082.91 -1117386.15 247
-487085.42 -1117405.67 247.92
-487129.08 -1117741.67 256.84
-487086.7 -1117415.63 249.46
-487082.99 -1117387.36 247.02
-487104.15 -1117550.75 253.67
-487106.96 -1117572.56 254.04
-487119.13 -1117666.43 255.92
-487089.73 -1117440.48 250.46
-487086.14 -1117412.93 249.48
-487147.52 -1117885.19 258
-487114.2 -1117628.83 255.33
-487090.83 -1117449.5 250.79
-487119.33 -1117668.72 255.85
-487083.2 -1117390.9 247.24
-487117.06 -1117651.78 255.76
-487134.53 -1117786.4 257.54
-487106.92 -1117574.09 254.09
-487111.67 -1117610.81 254.92
-487147.85 -1117889.45 257.94
-487085.44 -1117409.32 248.96
-487134.66 -1117788.25 257.56
-487127.43 -1117732.82 256.62
-487084.27 -1117400.8 247.12
-487085.51 -1117410.4 249.17
-487129.3 -1117747.39 256.84
-487155.61 -1117949.86 258.24
-487090.1 -1117446.28 250.66
-487083.99 -1117399.45 247.15
-487127.59 -1117735.11 256.66
-487085.53 -1117411.74 249.35
-487123.92 -1117707.17 256.42
-487096.53 -1117496.48 252.34
-487124.86 -1117714.56 256.45
-487114.49 -1117634.93 255.41
-487135.22 -1117794.51 257.44
-487109.75 -1117598.59 254.71
-487088.15 -1117432.62 250.01
-487085.58 -1117412.92 249.44
-487117.51 -1117658.63 255.84
-487128.67 -1117744.64 256.83
-487119.81 -1117676.74 256.07
-487085.67 -1117414.08 249.48
-487125.02 -1117716.85 256.45
-487132.34 -1117773.62 257.38
-487134.71 -1117791.93 257.61
-487120.54 -1117683.18 256.16
-487100.09 -1117525.98 253.14
-487082.93 -1117393.97 247.39
-487084.05 -1117402.61 247.16
-487132.51 -1117775.94 257.4
-487082.67 -1117392.68 247.45
-487132.59 -1117777.06 257.38
-487081.71 -1117385.64 247.04
-487120.14 -1117681.34 256.11
-487084.19 -1117404.97 247.32
-487084.25 -1117406.17 247.46
-487155.83 -1117957.14 258.17
-487132.84 -1117780.56 257.39
-487112.62 -1117625.67 255.3
-487096.73 -1117503.52 252.51
-487084.24 -1117407.41 247.9
-487098.32 -1117515.99 252.97
-487120.52 -1117687.02 256.19
-487092.87 -1117474.35 251.73
-487105.62 -1117572.56 254.02
-487108.3 -1117593.19 254.66
-487142.87 -1117859.18 257.9
-487156.85 -1117966.79 258.03
-487155.26 -1117954.65 258.15
-487117.28 -1117662.76 255.87
-487144.5 -1117872.23 257.86
-487103.01 -1117553.25 253.64
-487084.21 -1117408.66 248.25
-487110.66 -1117612.32 254.96
-487153.32 -1117940.45 258.21
-487084.42 -1117410.52 248.82
-487137.95 -1117822.61 257.75
-487089.27 -1117448.44 250.69
-487130.97 -1117769.33 257.19
-487105.84 -1117576 254.15
-487084.23 -1117409.86 248.58
-487108.6 -1117597.42 254.62
-487125.13 -1117724.85 256.46
-487100.92 -1117538.65 253.47
-487134.16 -1117794.65 257.43
-487082.52 -1117397.4 247.2
-487126.39 -1117734.89 256.67
-487082.61 -1117398.53 247.17
-487132.5 -1117782.43 257.47
-487123.43 -1117712.83 256.39
-487118.85 -1117678.07 256.02
-487103.38 -1117559.03 253.85
-487084.28 -1117412.27 249.06
-487133.62 -1117792.03 257.52
-487123.6 -1117715.12 256.38
-487082.75 -1117400.92 247.17
-487103.45 -1117560.17 253.88
-487155.65 -1117962.21 258.05
-487139.64 -1117839.1 257.87
-487126.4 -1117737.51 256.76
-487082.92 -1117403.27 247.15
-487084.37 -1117414.56 249.41
-487131.82 -1117779.66 257.37
-487109.06 -1117604.64 254.82
-487089.46 -1117453.97 250.95
-487123.82 -1117718.54 256.46
-487118.89 -1117680.71 256.05
-487109.13 -1117605.75 254.86
-487083.11 -1117405.58 247.18
-487131.53 -1117778.36 257.34
-487117.44 -1117670.11 255.82
-487084.03 -1117413.39 249.21
-487123.97 -1117720.84 256.47
-487101.62 -1117548.98 253.57
-487112.08 -1117629.5 255.34
-487109.4 -1117609.21 254.84
-487124.16 -1117723.15 256.41
-487081.04 -1117391.75 247.14
-487137.25 -1117824.19 257.7
-487116.75 -1117666.57 255.77
-487113.96 -1117645.13 255.55
-487140.13 -1117847.37 257.78
-487081.19 -1117394.12 247.23
-487132.12 -1117786.65 257.51
-487104.31 -1117572.77 254.02
-487127.19 -1117749.02 256.87
-487130.27 -1117772.93 257.33
-487132.19 -1117787.8 257.54
-487081.29 -1117396.52 247.4
-487132.27 -1117788.94 257.56
-487104.37 -1117574.34 254.09
-487083.22 -1117411.68 248.49
-487148.77 -1117916.06 258.08
-487097.22 -1117519.65 253
-487118.62 -1117684.42 256.11
-487132.34 -1117790.1 257.56
-487081.62 -1117399.98 247.19
-487102.31 -1117559.31 253.79
-487100.11 -1117542.41 253.39
-487088.99 -1117456.9 251.06
-487120.3 -1117697.83 256.25
-487083.23 -1117412.86 248.8
-487104.6 -1117577.37 254.19
-487145.36 -1117891.01 257.9
-487114.56 -1117654.28 255.73
-487083.26 -1117414.1 249.1
-487104.77 -1117579.65 254.19
-487132.46 -1117793.19 257.37
-487130.45 -1117777.73 257.32
-487104.83 -1117580.79 254.2
-487083.29 -1117415.29 249.33
-487120.41 -1117700.99 256.35
-487152.53 -1117948.5 258.17
-487083.34 -1117416.49 249.48
-487082.11 -1117407.03 247.23
-487121.2 -1117707.95 256.26
-487143.42 -1117879.07 257.92
-487112.76 -1117643.23 255.44
-487105.05 -1117584.22 254.36
-487084.82 -1117428.64 249.78
-487130.1 -1117777.05 257.3
-487114.45 -1117657.15 255.71
-487115.82 -1117667.66 255.72
-487079.35 -1117387.15 247.03
-487153.49 -1117957.51 258.1
-487102.87 -1117568.12 253.86
-487125.34 -1117741.07 256.79
-487110.58 -1117627.51 255.26
-487082.21 -1117409.43 247.55
-487115.18 -1117663.43 255.82
-487125.47 -1117742.68 256.78
-487148.85 -1117922.67 258.15
-487082.26 -1117410.59 247.76
-487125.55 -1117743.84 256.76
-487100.86 -1117553.9 253.61
-487118.14 -1117687.18 256.08
-487079.71 -1117391.83 247.08
-487121.07 -1117710.18 256.25
-487082.27 -1117411.83 248.01
-487118.2 -1117688.32 256.13
-487123 -1117725.37 256.45
-487088.6 -1117460.82 251.13
-487108.55 -1117614.55 254.9
-487135.33 -1117820.55 257.66
-487127.66 -1117761.9 257.01
-487115.6 -1117669.15 255.74
-487108.24 -1117612.63 254.9
-487105.57 -1117592.24 254.54
-487080.35 -1117398.24 247.37
-487126.16 -1117750.74 256.84
-487103.46 -1117576.49 254.14
-487111.42 -1117637.78 255.31
-487118.43 -1117691.76 256.18
-487121.41 -1117714.77 256.31
-487131.53 -1117792.79 257.33
-487125.88 -1117749.39 256.85
-487079.95 -1117396.59 247.36
-487119.3 -1117699.57 256.3
-487131.66 -1117795.1 257.44
-487082.28 -1117415.49 249.04
-487134.4 -1117816.57 257.59
-487110.76 -1117634.9 255.32
-487089.04 -1117467.79 251.34
-487101.08 -1117560.4 253.75
-487131.73 -1117796.25 257.47
-487126.71 -1117757.77 257.01
-487129.72 -1117781.13 257.42
-487134.06 -1117814.49 257.62
-487102.47 -1117571.44 253.88
-487116.03 -1117676 256
-487146.62 -1117911.38 258.06
-487117 -1117683.6 256.05
-487080.45 -1117402.41 247.14
-487084.4 -1117432.89 249.98
-487120.16 -1117708.22 256.24
-487105.73 -1117597.54 254.57
-487082.36 -1117417.89 249.38
-487121.41 -1117718.42 256.42
-487098.99 -1117546.08 253.42
-487082.18 -1117416.78 249.22
-487136.7 -1117836.32 257.78
-487108.94 -1117622.95 255.13
-487082.43 -1117419.07 249.46
-487138.5 -1117850.55 257.73
-487104.04 -1117585.66 254.38
-487129.08 -1117778.4 257.35
-487121.1 -1117717.02 256.4
-487116.36 -1117680.59 256.04
-487118.25 -1117695.2 256.16
-487077.93 -1117385.13 247.03
-487093.38 -1117504 252.43
-487078.04 -1117386.3 246.97
-487080.74 -1117407.13 247.21
-487124.41 -1117743.28 256.73
-487081.82 -1117415.65 248.88
-487089.5 -1117474.75 251.55
-487080.84 -1117408.28 247.23
-487125.73 -1117753.63 256.91
-487082.68 -1117422.57 249.54
-487089.65 -1117476.44 251.59
-487080.91 -1117409.48 247.27
-487129.53 -1117783.63 257.41
-487087.01 -1117456.75 250.99
-487078.14 -1117388.7 247
-487102.15 -1117573.42 254
-487116.66 -1117685.16 256.03
-487142.62 -1117884.93 257.85
-487140.06 -1117865.23 257.81
-487081.45 -1117414.56 248.37
-487102.21 -1117574.54 254.06
-487118.85 -1117702.57 256.25
-487081.02 -1117411.85 247.57
-487078.31 -1117391.05 247.09
-487145.44 -1117907.47 257.96
-487134.96 -1117827.3 257.68
-487122.57 -1117732 256.55
-487126.28 -1117760.66 257.01
-487090.42 -1117484.82 251.77
-487121.73 -1117725.71 256.44
-487116.89 -1117688.61 256.13
-487081.07 -1117413.03 247.72
-487140.33 -1117869.1 257.78
-487110.67 -1117641 255.33
-487109.63 -1117633.23 255.25
-487102.55 -1117579.12 254.1
-487097.09 -1117537.38 253.31
-487094.85 -1117520.43 252.9
-487127.49 -1117771.55 257.23
-487132.94 -1117813.66 257.59
-487143.33 -1117893.55 257.91
-487102.69 -1117581.41 254.16
-487142.86 -1117890.49 257.84
-487122.82 -1117736.59 256.73
-487143.58 -1117897.13 257.9
-487102.83 -1117583.71 254.27
-487120.69 -1117721.41 256.3
-487122.35 -1117734.17 256.65
-487125.32 -1117757.1 256.95
-487115.12 -1117678.67 255.99
-487123.09 -1117740.04 256.72
-487097.48 -1117543.09 253.33
-487112.92 -1117661.83 255.73
-487138.03 -1117855.06 257.76
-487107.67 -1117621.6 255.12
-487130.5 -1117797.51 257.44
-487110.27 -1117642.36 255.34
-487135.8 -1117838.79 257.73
-487081.09 -1117417.92 249.03
-487132.79 -1117815.64 257.54
-487151.53 -1117959.87 257.95
-487079.25 -1117403.94 247.11
-487087.26 -1117465.67 251.25
-487087.88 -1117470.69 251.45
-487143.91 -1117901.86 257.91
-487076.92 -1117386.81 247.1
-487152.88 -1117971.28 257.87
-487133.6 -1117822.99 257.59
-487141.23 -1117881.69 257.82
-487100.71 -1117570.01 253.82
-487081.1 -1117419.16 249.3
-487123.13 -1117742.54 256.69
-487077.03 -1117387.94 246.92
-487081.86 -1117425.16 249.63
-487147.73 -1117932.42 258.04
-487110.47 -1117645.82 255.5
-487077.09 -1117389.14 246.89
-487128.94 -1117788.08 257.49
-487097.96 -1117549.96 253.38
-487081.25 -1117421.5 249.51
-487090.86 -1117495.58 252.05
-487124.03 -1117751.01 256.8
-487077.22 -1117391.53 247.04
-487112.92 -1117666.23 255.66
-487147.15 -1117929.9 258.04
-487121.05 -1117729.64 256.45
-487080 -1117413.86 247.58
-487113.7 -1117673.25 255.84
-487144.48 -1117910.14 258.02
-487128.4 -1117786.48 257.46
-487103.67 -1117596.31 254.46
-487100.98 -1117575.91 254.06
-487098.31 -1117555.75 253.62
-487128.56 -1117788.81 257.44
-487093.84 -1117521.96 252.84
-487107.57 -1117627.74 255.19
-487128.8 -1117791.17 257.31
-487123.01 -1117746.78 256.72
-487080.34 -1117418.74 248.97
-487124.58 -1117759.18 256.92
-487108.52 -1117635.73 255.19
-487079.11 -1117410.01 247.23
-487114.88 -1117685.49 255.98
-487077.82 -1117400.97 247.32
-487144.4 -1117913.17 257.99
-487129.07 -1117795.76 257.42
-487104.18 -1117604.32 254.68
-487078.14 -1117404.42 247.19
-487114.39 -1117683.55 255.97
-487104.38 -1117606.6 254.66
-487091.74 -1117509.45 252.5
-487078.24 -1117405.61 247.13
-487094.36 -1117530 253.09
-487119.14 -1117720.74 256.27
-487076.04 -1117389.33 246.85
-487129.32 -1117799.24 257.38
-487131.47 -1117815.74 257.5
-487121.91 -1117742.27 256.68
-487079.88 -1117419.45 248.96
-487119.3 -1117723.03 256.33
-487144.86 -1117919.8 258.07
-487137.53 -1117863.6 257.71
-487121.44 -1117739.91 256.74
-487079.91 -1117420.64 249.29
-487085 -1117459.95 250.97
-487114.79 -1117689.3 256.08
-487112.19 -1117669.34 255.71
-487087.19 -1117477.11 251.53
-487118.38 -1117717.3 256.31
-487140.1 -1117884.45 257.82
-487082.5 -1117441.38 250.24
-487078.6 -1117411.47 247.29
-487106.96 -1117629.63 255.14
-487094.75 -1117535.77 253.16
-487103.75 -1117605.04 254.63
-487087.27 -1117478.26 251.55
-487079.94 -1117421.86 249.54
-487078.92 -1117414.18 247.53
-487076.31 -1117394.11 247.06
-487114.94 -1117691.58 256.07
-487079.83 -1117421.57 249.48
-487097.16 -1117554.91 253.54
-487125.1 -1117769.99 257.19
-487080 -1117423.03 249.62
-487122.59 -1117750.85 256.74
-487112.18 -1117671 255.82
-487080.09 -1117424.2 249.68
-487140.95 -1117892.58 257.85
-487095.01 -1117539.18 253.19
-487099.55 -1117574.08 253.96
-487075.07 -1117385.85 247.45
-487102.27 -1117595.36 254.42
-487111.49 -1117666.42 255.61
-487132.75 -1117830.07 257.67
-487076.53 -1117397.63 247.15
-487115.17 -1117695.03 256.16
-487084.16 -1117456.47 250.88
-487076.63 -1117398.81 247.14
-487092.5 -1117520.96 252.77
-487122.61 -1117752.65 256.84
-487118.91 -1117724.39 256.38
-487117.37 -1117713.03 256.21
-487115.31 -1117697.31 256.21
-487140.36 -1117890.04 257.8
-487109.8 -1117655.19 255.55
-487112.59 -1117676.7 255.9
-487130.88 -1117817.58 257.53
-487120.03 -1117734.49 256.66
-487095.74 -1117547.65 253.27
-487076.84 -1117402.36 247.36
-487130.38 -1117814.34 257.46
-487112.73 -1117678.99 255.93
-487130.45 -1117815.47 257.48
-487105.5 -1117623.77 255.05
-487139.75 -1117887.44 257.76
-487077.12 -1117405.85 247.27
-487076.97 -1117404.73 247.39
-487124.11 -1117767.6 257.06
-487112.83 -1117681.51 255.95
-487102.98 -1117605.69 254.58
-487076.68 -1117403.43 247.46
-487077.29 -1117408.18 247.22
-487123.22 -1117761.85 256.95
-487118.22 -1117723.41 256.36
-487078.88 -1117421.09 249.11
-487126.83 -1117790.09 257.2
-487126.13 -1117785.02 257.39
-487079.42 -1117425.7 249.69
-487074.35 -1117387 247.43
-487103.16 -1117609.1 254.71
-487080.7 -1117436.44 250
-487079.13 -1117424.34 249.62
-487126.29 -1117787.48 257.37
-487074.83 -1117391.6 246.94
-487090.67 -1117513.49 252.62
-487118.45 -1117727.28 256.35
-487106.03 -1117631.78 255.16
-487105.67 -1117629.04 255.11
-487077.76 -1117414.54 247.28
-487131.09 -1117824.78 257.58
-487074.87 -1117392.79 246.94
-487125.99 -1117786.13 257.39
-487078.8 -1117423.11 249.47
-487113.53 -1117690.44 256.03
-487090.26 -1117511.49 252.54
-487096.21 -1117557.56 253.55
-487106.27 -1117635.21 255.13
-487090.89 -1117516.95 252.68
-487075.01 -1117395.16 247.02
-487077.9 -1117417.6 247.39
-487095.03 -1117549.41 253.28
-487102.26 -1117605.24 254.55
-487098.68 -1117577.84 253.97
-487114.79 -1117701.79 256.15
-487110.96 -1117672.34 255.82
-487109.81 -1117663.83 255.55
-487124.01 -1117773.4 257.19
-487122.18 -1117759.36 256.91
-487135.92 -1117865.03 257.7
-487129.24 -1117813.79 257.43
-487079.4 -1117430.52 249.75
-487116.87 -1117719.14 256.24
-487137.37 -1117876.86 257.79
-487075.37 -1117399.84 247.12
-487087.51 -1117493.36 251.89
-487079.22 -1117429.79 249.73
-487108.95 -1117658.89 255.6
-487081.63 -1117448.74 250.53
-487124.7 -1117780.67 257.29
-487076.06 -1117406.55 247.46
-487075.49 -1117402.22 247.2
-487085.54 -1117479.58 251.45
-487099.04 -1117583.58 254.19
-487118.43 -1117732.86 256.52
-487101.34 -1117601.56 254.57
-487078.64 -1117427.14 249.71
-487096.93 -1117567.9 253.65
-487074.03 -1117391.85 247.01
-487077.84 -1117421.3 248.71
-487102.38 -1117610.21 254.68
-487119.47 -1117741.8 256.64
-487078.37 -1117425.79 249.6
-487114.4 -1117703.07 256.15
-487136.48 -1117873.23 257.7
-487133.26 -1117848.94 257.55
-487075.65 -1117405.8 247.5
-487101.68 -1117606.14 254.55
-487124.6 -1117782.61 257.37
-487075.76 -1117406.95 247.44
-487122.15 -1117763.82 257.01
-487078.04 -1117424.55 249.45
-487138.07 -1117886.33 257.72
-487135.16 -1117864.01 257.68
-487099.43 -1117589.29 254.25
-487117.48 -1117728.3 256.37
-487072.98 -1117386.02 247.41
-487101.81 -1117608.41 254.67
-487077.71 -1117423.4 249.14
-487109.66 -1117669.21 255.67
-487131.21 -1117835.42 257.64
-487133.79 -1117855.89 257.61
-487076.45 -1117414.76 247.25
-487092.12 -1117535.36 253.06
-487073.31 -1117390.74 247.45
-487125.15 -1117789.6 257.2
-487073.71 -1117394.15 246.95
-487120.1 -1117751 256.76
-487077.35 -1117422.24 248.71
-487099.75 -1117594.64 254.3
-487110.5 -1117677.5 255.8
-487113.64 -1117701.8 256.09
-487124.4 -1117784.96 257.4
